Unique Well ID,Region,Operator Name,First 12 mo CUM GAS  Mcf,First 12 mo CUM CND/OIL  Bbl,First 12 mo CUM BOE  Bbl,First 12 mo Monthly WTR  Bbl,First 12 mo CALENDAR DAILY AVG GAS  Mcf,First 12 mo CALENDAR DAILY AVG BOE  Bbl,Total Measured Depth (m) WCFD,First 12 mo CUM HRS  hrs,Completion Year WCFD,Completed Length (m) WCFD,Avg Frac Spacing (m/s),Stages Actual WCFD,Technology Group WCFD,Avg Proppant Placed WCFD (t/m),Total Proppant Placed WCFD (t),Frac Fluid WCFD,Avg Fluid Pumped WCFD (m3/s)
104/13-11-081-17W6/00,south_graben,ARC RESOURCES LTD.,745002,156227,280394,91405,2036,766,4594,6715,2016,2445,51,48,Plug and Perf,1.8,4465.9,SW,506.7
100/04-13-082-20W6/00,south_graben,CREW ENERGY INC.,744913,3014,127167,8924,2035,347,3780,5443,2015,1852,74,25,Ball and Seat ,0.7,1325,SW,388.6
100/04-22-080-20W6/00,south_graben,SHELL CANADA LIMITED,744829,0,124138,28396,2041,340,4344,8273,2015,1477,92,16,Ball and Seat ,0.5,776.3,SW,370.1
100/12-33-080-17W6/02,south_graben,OVINTIV CANADA ULC,744500,148519,272602,65843,2040,747,5224,7668,2017,2557,102,25,Plug and Perf,1.7,4368.3,SW,1148.7
103/04-12-080-15W6/00,south_graben,ARC RESOURCES LTD.,744285,29,124076,24724,2034,339,4982,6240,2020,2546,121,21,Plug and Perf,1.4,3611.4,SW,773.2
102/14-04-080-17W6/00,south_graben,OVINTIV CANADA ULC,743398,20690,144590,48702,2037,396,4354,8381,2018,2041,89,23,Plug and Perf,1.2,2532,SW,475
100/13-31-080-15W6/00,south_graben,TOURMALINE OIL CORP.,743077,893,124739,9939,2030,341,3678,6924,2016,1368,53,26,Ball and Seat ,1,1395.3,SW,313
102/13-34-077-17W6/00,south_graben,MURPHY OIL COMPANY LTD.,742706,0,123784,3817,2035,339,4276,6893,2013,1324,83,16,Ball and Seat ,0.6,769.5,WB,132.9
100/08-04-079-14W6/00,south_graben,ARC RESOURCES LTD.,742399,0,123733,4749,2028,338,4149,2650,2015,1847,97,19,Ball and Seat ,1.1,1957.3,SW,581.5
104/04-15-081-18W6/00,south_graben,OVINTIV CANADA ULC,739733,44831,168120,74020,2027,461,4427,7214,2017,2128,101,21,Plug and Perf,1.7,3632,SW,791.3
102/05-29-080-18W6/00,south_graben,SHELL CANADA LIMITED,739630,0,123272,13738,2021,337,4380,5772,2012,2093,233,9,Plug and Perf,0.6,1307.3,SW,710.6
100/08-23-081-18W6/02,south_graben,CANADIAN NATURAL RESOURCES LIMITED,739489,65519,188767,117718,2026,517,4767,6751,2018,2419,47,52,Ball and Seat/Plug and Perf,2,4890,SW,437.2
104/12-08-080-15W6/00,south_graben,TOURMALINE OIL CORP.,738949,0,123158,28701,2019,337,3900,8460,2019,1278,37,35,Ball and Seat ,1.1,1380,SW,212.4
100/05-17-081-20W6/00,south_graben,SHELL CANADA LIMITED,738218,0,123036,32071,2017,336,5035,6326,2015,2500,96,26,Limited Entry Ball and Seat,0.6,1556.1,SW,474
104/04-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,737741,600,123557,15038,2016,338,4135,7190,2015,1926,58,33,Ball and Seat ,1.1,2100.9,SW,335.8
100/13-34-080-16W6/00,south_graben,ARC RESOURCES LTD.,737342,0,122890,4218,2020,337,3578,7759,2010,1293,259,5,Plug and Perf,0.5,625,BI Foam,185.6
100/15-22-082-19W6/00,south_graben,CREW ENERGY INC.,737321,629,123515,52524,2020,338,4570,6362,2018,2473,60,41,Plug and Perf,2,4937,SW,465.1
100/15-33-081-21W6/02,south_graben,ADURO RESOURCES LTD.,737197,9695,132561,3538,2020,363,4157,6953,2016,1913,68,28,Ball and Seat ,0.9,1639.8,SW,643.7
103/09-11-080-16W6/00,south_graben,TOURMALINE OIL CORP.,736653,108,122884,11450,2018,337,3938,3655,2017,1511,40,38,Ball and Seat ,0.9,1369.8,SW,293.1
100/16-33-081-20W6/00,south_graben,CREW ENERGY INC.,736569,983,123744,18463,2018,339,3818,5021,2014,1567,92,17,Ball and Seat ,0.5,823.6,SW,626.4
102/01-13-078-18W6/00,south_graben,ARC RESOURCES LTD.,735587,0,122598,1337,3437,573,4404,2270,2020,1364,152,9,Plug and Perf,1.4,1932.6,SW,853.1
100/08-12-080-15W6/00,south_graben,ARC RESOURCES LTD.,735393,29,122594,17480,2009,335,4853,7162,2020,2278,120,19,Plug and Perf,1.4,3160.8,SW,749.7
102/12-31-079-14W6/00,south_graben,ARC RESOURCES LTD.,735315,16,122569,2972,2015,336,3450,3600,2010,1337,149,9,Plug and Perf,0.7,904,CO2,142.4
103/05-23-081-19W6/00,south_graben,CANADIAN NATURAL RESOURCES LIMITED,735265,0,122544,16539,2014,336,3881,6876,2012,1695,242,7,Plug and Perf,0.6,932.5,SW,953.2
100/05-30-080-18W6/00,south_graben,SHELL CANADA LIMITED,735265,0,122544,6389,2014,336,4475,7567,2009,2001,400,5,Plug and Perf,0.3,564.9,SW,647.6
104/15-12-081-21W6/00,south_graben,SHELL CANADA LIMITED,735121,0,122520,20642,2014,336,4036,4380,2014,1650,92,18,Ball and Seat ,0.6,1025.5,SW,423.1
103/16-08-081-17W6/00,south_graben,OVINTIV CANADA ULC,733736,87038,209327,27680,2190,625,3909,7174,2020,1487,65,23,Plug and Perf,2.4,3567.5,SW,758.2
102/05-30-080-18W6/00,south_graben,SHELL CANADA LIMITED,732532,0,122089,25297,2007,335,4567,5575,2012,2118,212,10,Plug and Perf,0.6,1303.1,SW,740.9
102/03-24-079-17W6/00,south_graben,OVINTIV CANADA ULC,732161,9448,131475,34816,2006,360,4135,5136,2012,1606,229,7,Plug and Perf,0.7,1190,SW,865.2
102/05-33-081-19W6/00,south_graben,CREW ENERGY INC.,731805,105,122073,7663,2005,334,3599,8266,2013,1243,89,14,Ball and Seat ,0.9,1120,SW,537
102/09-07-080-18W6/02,south_graben,SHELL CANADA LIMITED,731660,0,121943,2970,2005,334,5032,5801,2012,2282,207,11,Plug and Perf,0.6,1426.9,SW,734.8
100/13-17-080-14W6/00,south_graben,ARC RESOURCES LTD.,731187,2567,124431,21662,2003,341,4335,5429,2016,2090,80,26,Plug and Perf,2.5,5289.2,SW,739.1
103/14-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,727705,59998,181282,56040,1994,497,3566,6463,2016,1334,51,26,Plug and Perf,1.9,2478.9,SW,457.2
100/07-26-078-17W6/00,south_graben,OVINTIV CANADA ULC,727577,147,121410,17385,1993,333,4440,7798,2010,1501,250,6,Plug and Perf,0.6,897.7,SW,1299
100/15-16-080-15W6/00,south_graben,ARC RESOURCES LTD.,727486,26,121273,22502,1993,332,3854,7618,2017,1667,167,10,Plug and Perf,1.7,2838.9,SW,1009.5
100/02-34-079-17W6/00,south_graben,OVINTIV CANADA ULC,727267,7051,128262,0,1993,351,4105,7622,2010,1621,324,5,Plug and Perf,0.7,1200,SW,1037.5
100/01-21-080-18W6/00,south_graben,SHELL CANADA LIMITED,727207,0,121201,18764,1992,332,4791,4558,2017,2154,72,30,Ball and Seat ,0.7,1404.3,SW,324.4
100/13-26-078-20W6/00,south_graben,SHELL CANADA LIMITED,727083,55,121236,81439,1987,331,4665,5309,2011,1700,213,8,Plug and Perf,0.6,1074.5,SW,765.2
102/05-11-081-17W6/00,south_graben,ARC RESOURCES LTD.,726917,57718,178870,58756,1992,490,4453,6581,2017,2278,53,43,Plug and Perf,2.6,5933,SW,596.2
102/04-29-080-18W6/00,south_graben,SHELL CANADA LIMITED,725942,0,120990,12944,1983,331,4270,4452,2012,1769,111,16,Ball and Seat/Plug and Perf,0.6,1071.9,SW,387.5
102/09-09-080-17W6/00,south_graben,OVINTIV CANADA ULC,725423,12427,133331,23562,1988,365,5335,7174,2018,2773,139,20,Plug and Perf,0.9,2347,SW,620.1
103/01-10-080-18W6/00,south_graben,SHELL CANADA LIMITED,725321,0,120887,21957,1987,331,4255,6487,2014,1800,120,15,Ball and Seat/Plug and Perf,0.7,1198.5,SW,672.6
104/13-19-080-18W6/00,south_graben,SHELL CANADA LIMITED,725028,0,120838,13106,1986,331,4387,4735,2012,1988,142,14,Ball and Seat/Plug and Perf,0.6,1183.1,SW,609.1
100/04-15-079-17W6/02,south_graben,OVINTIV CANADA ULC,724915,2759,123579,7304,1986,339,4416,7176,2010,1971,152,13,Coil Tubing Jet Cut,0.6,1244,WB,135.6
102/13-19-080-18W6/00,south_graben,SHELL CANADA LIMITED,724675,0,120779,7997,1985,331,4485,7051,2009,1894,316,6,Plug and Perf,0.5,993.1,SW,882.5
100/02-31-077-17W6/00,south_graben,MURPHY OIL COMPANY LTD.,724268,0,120711,2775,1979,330,4487,8117,2011,1594,114,14,Ball and Seat ,0.4,700,WB,69.8
100/10-09-081-16W6/00,south_graben,ARC RESOURCES LTD.,724155,173,120866,29102,1984,331,3970,7068,2018,1741,124,14,Plug and Perf,1.9,3250,SW,754.1
100/09-22-079-15W6/00,south_graben,ARC RESOURCES LTD.,723580,0,120597,4838,1977,330,4032,3386,2015,1768,57,31,Ball and Seat ,1.8,3194,SW,593.8
100/12-17-080-17W6/00,south_graben,OVINTIV CANADA ULC,722556,47842,168268,57269,1980,461,4012,8122,2018,1493,93,16,Plug and Perf,1.8,2606,SW,723.5
100/12-34-077-17W6/00,south_graben,MURPHY OIL COMPANY LTD.,720338,0,120056,2381,1968,328,4437,8124,2010,1425,119,12,Ball and Seat ,0.4,604,CO2,152.3
104/16-07-081-17W6/00,south_graben,OVINTIV CANADA ULC,717725,132860,252480,36651,1961,690,4971,7363,2019,2476,73,34,Plug and Perf,1.8,4338.5,SW,493.9
103/13-26-080-16W6/00,south_graben,TOURMALINE OIL CORP.,717138,6,119529,45860,1959,327,4114,8390,2019,1385,43,32,Ball and Seat ,0.9,1260,SW,214.3
102/01-23-079-17W6/00,south_graben,OVINTIV CANADA ULC,716909,8777,128262,36516,1964,351,4838,3509,2012,2368,237,10,Plug and Perf,0.7,1681.6,SW,772.2
104/08-09-080-17W6/00,south_graben,OVINTIV CANADA ULC,716824,12538,132009,25234,1964,362,5172,7778,2018,2581,172,15,Plug and Perf,0.9,2196.3,SW,749.5
103/04-11-081-17W6/00,south_graben,ARC RESOURCES LTD.,713840,79906,198879,62198,1956,545,4495,7111,2017,2253,73,31,Plug and Perf,2,4409.7,SW,720.1
100/01-02-081-16W6/00,south_graben,ARC RESOURCES LTD.,712608,0,118768,73033,2591,432,5568,5174,2020,3180,96,33,Plug and Perf,1.9,5978.9,SW,986.8
102/09-34-080-16W6/00,south_graben,ARC RESOURCES LTD.,712565,496,119257,55158,1947,326,5150,6929,2019,2700,96,28,Plug and Perf,1.9,5035.4,SW,1028.9
102/16-23-081-19W6/00,south_graben,CANADIAN NATURAL RESOURCES LIMITED,711887,0,118648,2806,1945,324,4162,6348,2011,1775,161,11,Plug and Perf,0.6,1085.8,SW,779.6
100/08-16-081-17W6/00,south_graben,ARC RESOURCES LTD.,711735,102096,220719,55629,1945,603,3444,6535,2015,1300,50,26,Plug and Perf,1.8,2388,SW,472.5
100/02-26-077-17W6/00,south_graben,MURPHY OIL COMPANY LTD.,711389,0,118565,3299,1949,325,4345,7788,2010,1444,120,12,Ball and Seat ,0.3,396.2,SW,320.7
102/10-12-081-21W6/00,south_graben,SHELL CANADA LIMITED,709973,0,118329,15088,1945,324,4352,5311,2013,2060,206,10,Plug and Perf,0.6,1279.2,SW,749.1
100/13-03-082-19W6/00,south_graben,CREW ENERGY INC.,709574,0,118262,9259,1944,324,3285,7745,2009,978,196,5,Coil Tubing/Plug and Perf,0.6,600,SW,666.1
103/04-20-079-18W6/00,south_graben,SHELL CANADA LIMITED,709500,243,118493,16382,1944,325,4996,6178,2013,2464,224,11,Plug and Perf,0.6,1496.9,SW,957.2
102/09-11-080-18W6/00,south_graben,TOURMALINE OIL CORP.,709284,805,119019,25174,1943,326,4331,8165,2014,1419,55,26,Ball and Seat ,1,1478.9,SW,320.8
102/04-08-080-17W6/00,south_graben,TOURMALINE OIL CORP.,709030,1206,119378,28587,1937,326,4007,5232,2011,1755,117,15,Ball and Seat ,0.6,1120,SW,352.4
102/09-23-080-20W6/00,south_graben,SHELL CANADA LIMITED,708349,0,118058,19609,1941,323,4830,5006,2014,1923,101,19,Ball and Seat ,0.6,1159,SW,504.2
100/08-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,708024,0,118004,12359,1940,323,3843,7606,2014,1610,81,20,Plug and Perf,0.8,1247,SW,388.8
100/01-18-079-18W6/00,south_graben,SHELL CANADA LIMITED,707798,0,117966,12711,1939,323,4751,5851,2014,2242,224,10,Plug and Perf,0.6,1363.6,SW,810.6
102/12-12-080-16W6/00,south_graben,TOURMALINE OIL CORP.,707692,22,117971,38433,1939,323,3792,5304,2018,1334,48,28,Ball and Seat ,1.1,1505,SW,306.3
100/16-18-081-17W6/00,south_graben,ARC RESOURCES LTD.,706650,150595,268370,142536,1931,733,3715,7003,2015,1613,52,31,Plug and Perf,1.8,2898,SW,571.2
100/09-19-079-17W6/00,south_graben,OVINTIV CANADA ULC,706636,3489,121262,10640,1936,332,4241,7706,2010,1780,198,9,Coil Tubing Jet Cut,0.5,896.4,WB,128.9
103/16-07-080-18W6/00,south_graben,SHELL CANADA LIMITED,706110,0,117685,2954,1935,322,4825,6089,2012,2405,219,11,Plug and Perf,0.4,945.7,WB,642.6
103/15-21-080-17W6/00,south_graben,OVINTIV CANADA ULC,704891,34530,152012,117387,1931,417,4053,7524,2018,1777,105,17,Plug and Perf,1.8,3129,SW,655
102/06-24-077-17W6/00,south_graben,MURPHY OIL COMPANY LTD.,704429,0,117405,3132,1925,321,4438,8242,2011,1484,114,13,Ball and Seat ,0.4,660,SW,66.8
103/16-07-079-18W6/00,south_graben,SHELL CANADA LIMITED,703924,0,117321,18714,1929,321,4997,5417,2014,2489,207,12,Plug and Perf,0.6,1488.4,SW,769.9
104/05-01-081-18W6/00,south_graben,OVINTIV CANADA ULC,703147,19183,136374,57629,1926,374,4465,7860,2018,2173,62,35,Plug and Perf,1.5,3256.6,SW,583.3
102/02-21-080-17W6/00,south_graben,OVINTIV CANADA ULC,702914,64320,181472,142456,1926,497,5160,7906,2017,2403,60,40,Plug and Perf,2.9,6903.2,SW,703.7
102/05-11-081-18W6/00,south_graben,OVINTIV CANADA ULC,702628,122686,239790,51335,1925,657,4694,7798,2018,2207,79,28,Plug and Perf,2.6,5693.7,SW,780.6
100/02-08-080-17W6/00,south_graben,TOURMALINE OIL CORP.,700986,6402,123233,28261,1921,338,4755,7006,2010,2252,205,11,Plug and Perf,0.6,1440,SW,697.4
105/12-22-080-18W6/00,south_graben,TOURMALINE OIL CORP.,700957,680,117506,29829,1920,322,3828,8198,2017,1279,71,18,Ball and Seat ,0.8,955,SW,330.1
100/05-22-080-16W6/00,south_graben,TOURMALINE OIL CORP.,700851,1378,118186,24275,1920,324,3855,5820,2011,1625,116,14,Ball and Seat ,0.9,1470,SW,530.7
102/01-15-082-20W6/00,south_graben,CREW ENERGY INC.,700318,62,116781,41889,1919,320,4119,7668,2016,2138,67,32,Ball and Seat ,1,2028,SW,514.3
103/05-30-080-18W6/00,south_graben,SHELL CANADA LIMITED,699651,0,116608,25323,1917,320,4592,5186,2012,2114,211,10,Plug and Perf,0.6,1306.1,SW,793.2
105/15-12-081-21W6/00,south_graben,SHELL CANADA LIMITED,699213,0,116535,13149,1916,319,4048,4387,2014,1613,90,18,Ball and Seat ,0.7,1068,SW,474.5
100/09-09-080-17W6/00,south_graben,OVINTIV CANADA ULC,696377,36202,152264,42990,1908,417,5225,7886,2018,2797,112,25,Plug and Perf,0.9,2390,SW,521.1
102/08-11-080-18W6/00,south_graben,TOURMALINE OIL CORP.,695932,13128,129117,205,1907,354,3760,8059,2010,1416,283,5,Plug and Perf,0.9,1200.9,SW,1058.2
103/05-12-080-16W6/00,south_graben,TOURMALINE OIL CORP.,695137,96,115952,36081,1905,318,3737,5580,2018,1420,51,28,Ball and Seat ,1.1,1505,SW,288.4
100/04-12-080-15W6/00,south_graben,ARC RESOURCES LTD.,694410,67,115802,24647,1897,316,5185,5770,2020,2888,131,22,Plug and Perf,1.3,3707,SW,818.4
107/10-12-081-21W6/00,south_graben,SHELL CANADA LIMITED,694166,0,115694,15522,1902,317,4105,4265,2014,1674,93,18,Ball and Seat ,0.6,1068,SW,491.6
102/04-14-077-15W6/00,south_graben,OVINTIV CANADA ULC,694011,362,116030,49869,1901,318,4205,5750,2014,1566,196,8,Plug and Perf,1.6,2440,SW,1015.7
100/05-20-082-20W6/00,south_graben,CREW ENERGY INC.,693958,246,115906,16465,1896,317,3781,7550,2015,1795,78,23,Ball and Seat ,0.6,1093.8,SW,415.9
104/09-14-080-18W6/00,south_graben,TOURMALINE OIL CORP.,693817,5428,121064,36848,1896,331,3800,6197,2015,1304,41,32,Ball and Seat ,1.3,1711.3,SW,307.9
100/01-34-079-17W6/00,south_graben,OVINTIV CANADA ULC,692157,2808,118167,4519,1896,324,4126,6526,2009,1459,292,5,Plug and Perf,0.9,1292,SW,1110.6
103/13-06-080-15W6/00,south_graben,TOURMALINE OIL CORP.,690564,0,115094,12760,1892,315,3815,5508,2013,1460,56,26,Ball and Seat ,1,1430,SW,320.4
103/13-12-080-18W6/00,south_graben,TOURMALINE OIL CORP.,690557,0,115093,52526,1892,315,3790,7802,2014,1447,58,25,Ball and Seat ,0.9,1336.2,SW,300.8
102/03-02-081-16W6/00,south_graben,ARC RESOURCES LTD.,690532,1111,116199,56607,2511,423,4769,5388,2020,2493,96,26,Plug and Perf,2,4876.9,SW,1048.3
102/01-13-080-16W6/00,south_graben,TOURMALINE OIL CORP.,689692,1048,115997,12640,1890,318,3477,6686,2013,1344,54,25,Ball and Seat/Plug and Perf,1,1375,SW,298.1
100/16-26-078-17W6/00,south_graben,OVINTIV CANADA ULC,688375,27,114756,8627,1886,314,4395,7951,2009,1571,175,9,Coil Tubing/Plug and Perf,0.4,660.7,WB,164.2
102/09-27-079-18W6/00,south_graben,SHELL CANADA LIMITED,686238,1242,115615,7738,1880,317,4850,8246,2009,2102,350,6,Plug and Perf,0.5,1018.7,SW,877.9
105/02-06-081-17W6/00,south_graben,OVINTIV CANADA ULC,685956,11506,125832,70467,1879,345,4533,8278,2018,2089,70,30,Plug and Perf,1.1,2260.9,SW,424.9
102/01-31-080-16W6/00,south_graben,ARC RESOURCES LTD.,684430,494,114566,37748,1875,314,4525,3974,2013,2272,61,37,Plug and Perf,0.8,1875,SW,208.1
100/08-11-082-20W6/00,south_graben,CREW ENERGY INC.,684222,0,114037,41443,1875,312,4222,5906,2018,2032,56,36,Ball and Seat ,1,2040,SW,345.6
100/06-33-079-14W6/00,south_graben,ARC RESOURCES LTD.,683046,0,113841,5694,1866,311,3355,6554,2007,1115,223,5,Coil Tubing Jet Cut,0.5,596,WB,259.9
100/01-21-082-20W6/00,south_graben,CREW ENERGY INC.,682329,252,113974,9971,1864,311,3934,5345,2015,1826,87,21,Ball and Seat ,0.6,1031,SW,456.4
100/07-10-080-17W6/00,south_graben,OVINTIV CANADA ULC,681820,8723,122359,9128,1868,335,5140,8030,2018,2578,172,15,Plug and Perf,0.5,1275,SW,342.7
104/02-12-081-21W6/00,south_graben,SHELL CANADA LIMITED,681283,0,113547,13620,1867,311,4587,5602,2013,2031,203,10,Plug and Perf,0.6,1296.4,SW,754.1
100/13-35-080-21W6/00,south_graben,STRATHCONA RESOURCES LTD.,680750,0,113458,1160,1860,310,4409,8477,2011,1601,267,6,Plug and Perf,0.7,1066.6,SW,824.3
100/03-15-079-17W6/00,south_graben,OVINTIV CANADA ULC,679881,2226,115540,7866,1858,316,4820,7118,2011,2113,141,15,Ball and Seat ,0.6,1311.9,WB,345.7
102/05-12-082-20W6/00,south_graben,CREW ENERGY INC.,679874,0,113312,10476,1863,310,3460,7934,2017,1349,56,24,Ball and Seat ,0.9,1219.7,SW,506.2
100/04-29-080-17W6/00,south_graben,OVINTIV CANADA ULC,679613,39040,152309,139894,1862,417,4492,7418,2017,2196,116,19,Plug and Perf,1.4,3128,SW,697.5
100/05-12-080-18W6/00,south_graben,TOURMALINE OIL CORP.,679426,198,113435,29879,1861,311,3562,6106,2014,1234,48,26,Ball and Seat ,1.1,1400.9,SW,253.2
100/15-27-079-17W6/00,south_graben,OVINTIV CANADA ULC,678727,1978,115099,7607,1854,315,3499,6305,2011,1213,93,13,Coil Tubing Jet Cut,0.8,1004.6,WB,166
100/16-11-079-15W6/00,south_graben,ARC RESOURCES LTD.,677148,0,112858,1255,1855,309,3981,3247,2010,1612,147,11,Plug and Perf,0.7,1112.3,CO2,145.2
100/09-28-078-14W6/00,south_graben,ARC RESOURCES LTD.,676855,37,112846,4938,1854,309,4357,6377,2019,1981,165,12,Plug and Perf,1.2,2305.1,SW,671
100/01-05-080-17W6/00,south_graben,OVINTIV CANADA ULC,675810,11381,124016,49761,1852,340,4836,8177,2018,2245,102,22,Plug and Perf,1.3,3009,SW,473.3
100/04-29-080-18W6/00,south_graben,SHELL CANADA LIMITED,672910,0,112152,13612,1839,306,4283,5225,2012,1902,238,8,Plug and Perf,0.6,1175.1,SW,718.6
100/13-08-080-14W6/00,south_graben,ARC RESOURCES LTD.,672840,500,112640,18643,1843,309,3413,6031,2017,1287,161,8,Plug and Perf,1.7,2202.7,SW,932.2
102/12-22-080-18W6/00,south_graben,TOURMALINE OIL CORP.,671473,356,112268,27199,1840,308,3833,7910,2017,1197,40,30,Ball and Seat ,1.3,1573.5,SW,378.3
102/11-33-087-23W6/00,north_graben,CONOCOPHILLIPS CANADA RESOURCES CORP.,671141,144540,256397,48928,1834,701,4434,5935,2019,2254,46,49,Ball and Seat/Plug and Perf,1.5,3359,SW,495.5
102/14-33-080-17W6/00,south_graben,OVINTIV CANADA ULC,671099,104518,216368,51998,1839,593,5135,7793,2018,2644,83,32,Plug and Perf,1.7,4353.1,SW,495.7
102/16-23-080-20W6/00,south_graben,SHELL CANADA LIMITED,670883,0,111814,20533,1838,306,4405,4903,2014,1803,113,16,Limited Entry Ball and Seat,0.5,978,SW,600
107/02-06-081-17W6/00,south_graben,OVINTIV CANADA ULC,669986,36693,148358,89702,1836,407,4446,7829,2018,2041,70,29,Plug and Perf,1.7,3500.3,SW,658.3
100/05-17-079-18W6/00,south_graben,SHELL CANADA LIMITED,668627,0,111438,34153,1832,305,5120,5616,2014,2376,238,10,Plug and Perf,0.6,1395,SW,744.1
100/10-05-080-17W6/00,south_graben,OVINTIV CANADA ULC,668196,13833,125199,88929,1831,343,5020,7176,2018,1589,145,11,Plug and Perf,0.8,1330,SW,440.7
102/05-20-080-17W6/00,south_graben,OVINTIV CANADA ULC,667550,76418,187676,62534,1829,514,4119,7730,2018,1704,55,31,Plug and Perf,2.6,4452,SW,666.1
100/10-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,667027,0,111171,44158,2426,404,4629,4783,2020,2296,96,24,Plug and Perf,1.9,4330.8,SW,890.3
100/13-34-081-19W6/00,south_graben,CREW ENERGY INC.,667009,0,111168,17031,1827,305,3624,8369,2014,1520,84,18,Ball and Seat ,0.7,1079.2,SW,385.7
100/01-08-080-17W6/00,south_graben,TOURMALINE OIL CORP.,666614,1833,112935,31354,1826,309,4032,2938,2013,1799,60,30,Ball and Seat/Plug and Perf,0.9,1650,SW,297.4
106/10-12-081-21W6/00,south_graben,SHELL CANADA LIMITED,666476,0,111079,15291,1826,304,4157,4404,2014,1649,92,18,Ball and Seat ,0.7,1068,SW,406
104/16-18-081-17W6/00,south_graben,ARC RESOURCES LTD.,665275,159972,270851,162647,1818,740,3928,7246,2015,1836,51,36,Plug and Perf,1.9,3404.4,SW,629.9
102/09-23-081-18W6/00,south_graben,CANADIAN NATURAL RESOURCES LIMITED,664792,68583,179381,135939,1821,492,4940,7154,2018,2885,56,52,Plug and Perf,1.8,5274,SW,539.7
104/13-11-081-18W6/00,south_graben,OVINTIV CANADA ULC,664735,142473,253262,58505,1816,692,5146,8400,2019,2520,57,44,Plug and Perf,2.6,6638.3,SW,563.7
100/05-16-084-24W6/02,north_graben,ARC RESOURCES LTD.,664435,5335,116074,20104,1820,318,3994,7445,2011,1931,193,10,Plug and Perf,1.1,2178.1,WB,1146
100/08-26-080-16W6/00,south_graben,TOURMALINE OIL CORP.,664315,73,110792,6102,1820,304,3900,7538,2014,1592,319,5,Ball and Seat ,0.2,309.2,SW,477.3
103/13-13-081-19W6/00,south_graben,CANADIAN NATURAL RESOURCES LIMITED,663842,0,110640,4347,1819,303,3820,5976,2014,1513,80,19,Ball and Seat ,0.8,1245.6,SW,439.4
100/15-28-079-17W6/00,south_graben,OVINTIV CANADA ULC,661797,1140,111440,11344,1808,305,4498,3547,2012,2139,134,16,Coil Tubing Jet Cut,0.7,1582,WB,257.6
100/13-22-081-19W6/00,south_graben,CANADIAN NATURAL RESOURCES LIMITED,661426,5553,115791,4312,1812,317,3733,4001,2009,1577,158,10,Plug and Perf,0.8,1200,SW,810.6
105/10-10-080-17W6/00,south_graben,OVINTIV CANADA ULC,661242,21700,131907,149597,1812,361,5350,7997,2018,3001,83,36,Plug and Perf,0.9,2541.5,SW,333.9
104/12-22-080-18W6/00,south_graben,TOURMALINE OIL CORP.,659791,356,110321,28228,1808,302,3690,8414,2017,1275,49,26,Ball and Seat ,1.1,1395,SW,361.2
102/16-35-079-16W6/00,south_graben,TOURMALINE OIL CORP.,659590,15,109946,14016,1807,301,4115,7006,2019,1301,186,7,Ball and Seat ,0.1,120,SW,230.5
102/12-03-082-19W6/00,south_graben,CREW ENERGY INC.,658795,0,109799,7978,1805,301,3292,8038,2014,1152,77,15,Ball and Seat ,0.8,915,SW,450.8
103/12-34-077-17W6/00,south_graben,MURPHY OIL COMPANY LTD.,658424,0,109737,4197,1804,301,4060,6694,2013,1206,80,15,Ball and Seat ,0.7,799.8,WB,70
100/13-22-080-16W6/00,south_graben,TOURMALINE OIL CORP.,658244,485,110192,8100,1803,302,3597,4572,2010,1495,249,6,Plug and Perf,0.6,875,SW,739.7
102/01-18-080-15W6/00,south_graben,TOURMALINE OIL CORP.,657291,28,109576,6084,1801,300,3840,4812,2016,1345,52,26,Ball and Seat ,1.1,1430.7,SW,296.8
100/04-16-079-17W6/02,south_graben,OVINTIV CANADA ULC,657135,2627,112149,6930,1800,307,4253,7922,2010,1650,150,11,Ball and Seat ,0.7,1124,CO2 Foam,217.5
100/13-06-082-19W6/00,south_graben,CREW ENERGY INC.,656842,453,109927,10884,1795,300,3455,7918,2012,1337,89,15,Ball and Seat ,0.8,1003.5,SW,378.9
102/02-07-080-17W6/00,south_graben,TOURMALINE OIL CORP.,655945,502,109826,28274,1792,300,3519,6598,2011,1089,78,14,Ball and Seat ,1,1050,SW,333
102/04-33-080-15W6/00,south_graben,TOURMALINE OIL CORP.,655712,315,109600,15401,1792,300,3890,7589,2020,1305,52,25,Ball and Seat ,1,1340.4,SW,279.4
102/09-14-082-20W6/00,south_graben,CREW ENERGY INC.,655585,565,109829,9922,1791,300,4126,7642,2016,2051,76,27,Ball and Seat ,0.6,1201,SW,484.3
102/08-29-080-16W6/00,south_graben,ARC RESOURCES LTD.,653526,0,108921,16087,1791,298,4092,6178,2017,1896,146,13,Plug and Perf,1.2,2209.3,SW,765.2
